Unnamed: 0,id,types,internationalPhoneNumber,formattedAddress,rating,googleMapsUri,websiteUri,userRatingCount,primaryType,shortFormattedAddress,location.latitude,location.longitude,regularOpeningHours.weekdayDescriptions,displayName.text,displayName.languageCode,primaryTypeDisplayName.text,priceRange.startPrice.units,priceRange.endPrice.units,priceLevel
38,ChIJh5g_O-0VSRQRb_LimsfEgos,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",+20 95 2366999,"Khaled Ben El-Walid St, Gazirat Al Awameyah, Luxor, Luxor Governorate 85111, Egypt",4.5,https://maps.google.com/?cid=10052813679820468847,https://www.steigenberger.com/en/hotels/all-hotels/egypt/luxor/steigenberger-nile-palace/restaurants-bars?utm_source=google&utm_medium=mybusiness&utm_campaign=2021mybusiness&utm_content=casadinapoli,76.0,italian_restaurant,"Khaled Ben El-Walid St, Gazirat Al Awameyah, Luxor",25.6875355,32.6310459,"['Monday: 12:00\u2009–\u200911:00\u202fPM', 'Tuesday: 12:00\u2009–\u200911:00\u202fPM', 'Wednesday: 12:00\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u200911:00\u202fPM']",Casa di Napoli,en,Italian Restaurant,,,
39,ChIJIaSIFa9kNhQRsRgIQBkv4qY,"['garden', 'park', 'point_of_interest', 'establishment']",,"Sheyakhah Oula, Aswan 1, Aswan Governorate 1240836, Egypt",4.4,https://maps.google.com/?cid=12025225740527605937,,736.0,garden,"حديقة فريال, Sheyakhah Oula, Aswan 1",24.0835425,32.8890377,"['Monday: 10:00\u202fAM\u2009–\u20096:55\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:55\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:55\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:55\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:55\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:55\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:55\u202fPM']",Feryal Garden حديقة فريال,ar,Garden,,,
40,ChIJe_EwHaJBWBQR-wUYPc47jZo,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"طناش و نزله الزمر، طناش ونزلة الزمر، الوراق،، جزيرة محمد، مركز أوسيم، الجيزة،، 45FX+6MV, Gazirat Muhammad, Al Warak, Giza Governorate 3834021, Egypt",5.0,https://maps.google.com/?cid=11136623210531390971,,2.0,restaurant,"45FX+6MV، طناش و نزله الزمر، طناش ونزلة الزمر، الوراق،، جزيرة محمد، مركز أوسيم، الجيزة،, Al Warak",30.1231066,31.1991707,,مطعم سي جوستو,ar,Restaurant,,,
41,ChIJ3_5rdXEmWhQR-KWJ6CRvuAY,"['barbecue_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",+20 12 81818557,"34C5+QPX, Abd El-Salam Aref, Qism Bani Sweif, Beni Suef, Beni Suef Governorate 2721119, Egypt",3.9,https://maps.google.com/?cid=484259164253169144,,305.0,barbecue_restaurant,"34C5+QPX, Abd El-Salam Aref, Qism Bani Sweif, Beni Suef",29.071976,31.1093458,"['Monday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 9:00\u202fAM\u2009–\u200912:00\u202fAM']",مطعم الشريف للمشويات,en,Barbecue Restaurant,,,PRICE_LEVEL_MODERATE
42,ChIJVXmras-1VBQRdoEO0728tS4,"['tourist_attraction', 'point_of_interest', 'establishment']",,"Saint Catherine, Dahab, South Sinai Governorate 8771614, Egypt",5.0,https://maps.google.com/?cid=3365803820005097846,,1.0,tourist_attraction,"Saint Catherine, Dahab",28.4853667,34.4998142,,Good Dogs Street,en,Tourist Attraction,,,
43,ChIJzSUOSXklVhQRcAg7jZZILLo,"['restaurant', 'food', 'point_of_interest', 'establishment']",+20 10 11198838,"XG8V+P9C, Mahetet Al Faerz, السويس، محافظة السويس 8141103, Egypt",2.6,https://maps.google.com/?cid=13415177201481615472,,8.0,restaurant,"XG8V+P9C, Mahetet Al Faerz, Suez",29.9668122,32.5434026,"['Monday: 10:00\u202fAM\u2009–\u20091:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u20091:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u20091:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u200912:00\u202fAM']",مطعم سي فود هاوس,ur,Restaurant,,,
44,ChIJM6s8iiet9xQRiAV1nGXPZ0g,"['art_gallery', 'point_of_interest', 'establishment']",+20 10 93667554,"طريق، Dafreyah, Kafr el-Sheikh, Kafr El-Sheikh Governorate 33515, Egypt",3.9,https://maps.google.com/?cid=5217366728655570312,,14.0,art_gallery,"طريق, Dafreyah, Kafr el-Sheikh",31.0736498,30.9353486,"['Monday: 8:30\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: Closed', 'Saturday: 8:30\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u20097:00\u202fPM']","ورشة الجارحي لاعمال الالمونتال , وأعمال upvc",ar,Art Gallery,,,
45,ChIJMwBqB7Sd-RQRDq-347_BR7Q,"['tourist_attraction', 'point_of_interest', 'establishment']",,"772X+6W, Port Said Al Daerah Al Gomrokia, Port Said Governorate 8576001, Egypt",4.5,https://maps.google.com/?cid=12990564680076865294,,49.0,tourist_attraction,"772X+6W, Port Said Al Daerah Al Gomrokia",31.2505955,32.299875799999995,,بور سعيد,ar,Tourist Attraction,,,
46,ChIJ42rqI8bV9xQR7NVkmgoKckg,"['museum', 'point_of_interest', 'establishment']",,"GXQH+JCM, Al May, Shibin el Kom, Menofia Governorate 6120737, Egypt",,https://maps.google.com/?cid=5220245958732076524,,,museum,"GXQH+JCM, Al May, Shibin el Kom",30.539076,30.978534,,Abdellh,en,Museum,,,
47,ChIJKSGYbYY5WBQRIKQ9bamK6FQ,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",+20 12 89994449,"13 Street 18, Maadi as Sarayat Al Gharbeyah, Maadi, Cairo Governorate 4212050, Egypt",4.7,https://maps.google.com/?cid=6118292554069681184,,496.0,restaurant,"13 Street 18, Maadi as Sarayat Al Gharbeyah, Maadi",29.9584222,31.2690749,"['Monday: 9:00\u202fAM\u2009–\u20091:00\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20091:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u20091:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: 9:00\u202fAM\u2009–\u20091:00\u202fAM']",Bistro Paris Maadi,en,Restaurant,,,
48,ChIJ9WHSxcv-YRQR-Y9nIQ0oDCg,"['restaurant', 'point_of_interest', 'food', 'establishment']",+20 10 98312888,"Mersa Matruh, Marsa Matrouh Governorate 5057008, Egypt",3.7,https://maps.google.com/?cid=2885725498097766393,,181.0,restaurant,Mersa Matruh,31.354425199999994,27.2405422,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",مطعم وحلوانى الدمياطى,en,Restaurant,1.0,100.0,PRICE_LEVEL_MODERATE
49,ChIJC_lpAZ3F9RQRX5pw3eiNbBw,"['restaurant', 'food', 'point_of_interest', 'establishment']",+20 12 77618445,"Elkornesh road, 6WMW+CGQ، رشدي، مصطفى كامل وبولكلي، قسم سيدى جابر، محافظة الإسكندرية 21500, Egypt",4.1,https://maps.google.com/?cid=2048167961833806431,https://www.facebook.com/izoyarestaurant?mibextid=ZbWKwL,521.0,restaurant,"6WMW+CGQ, Elkornesh road, Roushdy",31.2335943,29.946346,"['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u20092:00\u202fAM']",Izoya Restaurant,en,Restaurant,,,PRICE_LEVEL_MODERATE
50,ChIJP4UdbLglWhQRBXdc-QLGfv0,"['seafood_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",+20 82 2085036,"Unnamed Road,, 24R6+MRP، قسم بني سويف، مركز بنى سويف، محافظة بني سويف 2731002, Egypt",4.1,https://maps.google.com/?cid=18266254854737131269,,1154.0,seafood_restaurant,"24R6+MRP, Unnamed Road,, Qism Bani Sweif, Beni Suef",29.0417144,31.1120889,"['Monday: 10:00\u202fAM\u2009–\u20091:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20091:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20091:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20091:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20091:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20091:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20091:30\u202fPM']",Caviar Restaurant,en,Seafood Restaurant,,,PRICE_LEVEL_MODERATE
51,ChIJ5ww50FbF9RQRK5N-qauGDKQ,"['american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",+20 3 4276705,"6W6Q+JP4, Ezbet Saad, Sidi Gaber, Alexandria Governorate 5432015, Egypt",4.1,https://maps.google.com/?cid=11820971193781883691,https://www.facebook.com/SALTYEG,144.0,american_restaurant,"6W6Q+JP4, Ezbet Saad, Sidi Gaber",31.2115153,29.9393126,,SALTY,en,American Restaurant,200.0,300.0,
52,ChIJT17edpsXSRQR5C7jrroj7ss,"['restaurant', 'food', 'point_of_interest', 'establishment']",+20 10 92416942,"طريق تمثالين، ممنون، Al Bairat, Al Qarna, Luxor Governorate 1341476, Egypt",4.4,https://maps.google.com/?cid=14694721918861520612,,860.0,restaurant,طريق تمثالين، ممنون,25.7182767,32.6147651,"['Monday: 5:00\u202fAM\u2009–\u200911:30\u202fPM', 'Tuesday: 5:00\u202fAM\u2009–\u200911:30\u202fPM', 'Wednesday: 5:00\u202fAM\u2009–\u200911:30\u202fPM', 'Thursday: 5:00\u202fAM\u2009–\u200911:30\u202fPM', 'Friday: 5:00\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 5:00\u202fAM\u2009–\u200911:30\u202fPM', 'Sunday: 5:00\u202fAM\u2009–\u200911:30\u202fPM']",Restaurant Paris,en,Restaurant,,,
53,ChIJM15axzXD9RQRrLkV9yxMtMg,"['coffee_shop', 'cafe', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",+20 12 77844722,"‏Near, Governorat, 133 الشهيد جلال الدسوقي، باب شرقي ووابور المياه، قسم باب شرقي، محافظة الإسكندرية 21562, Egypt",3.8,https://maps.google.com/?cid=14462268059401173420,https://www.instagram.com/osh_caffee/,115.0,coffee_shop,"‏Near, Governorat, 133 El-Shaheed Galal El-Desouky, Bab Sharqi WA Wabour Al Meyah, Bab Sharqi",31.2001083,29.9201725,"['Monday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 7:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 7:00\u202fAM\u2009–\u200912:00\u202fAM']",Osh caffee,en,Coffee Shop,,,
54,ChIJp4DWLaqHUhQRYOj1XRI2j5A,"['seafood_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",+20 10 99290230,"st. sherry، Hurghada, Red Sea Governorate 84511, Egypt",4.4,https://maps.google.com/?cid=10416603915644954720,https://www.elmenus.com/ar/%D8%A7%D9%84%D8%BA%D8%B1%D8%AF%D9%82%D8%A9/%D8%A7%D9%84%D8%B4%D8%B1%D8%A7%D8%B9-ml47,1458.0,seafood_restaurant,"st. sherry, Hurghada",27.2197008,33.8360775,"['Monday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20091:00\u202fAM']",Alsheraa Fish,en,Seafood Restaurant,,,PRICE_LEVEL_MODERATE
55,ChIJ59JNTZ3J9xQRM2C1xaXcJAg,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",+20 40 3329744,"Tanta Qism 2, Tanta, Gharbia Governorate 6632135, Egypt",4.3,https://maps.google.com/?cid=586836456009719859,https://www.facebook.com/joygamingcafe/,585.0,cafe,"Tanta Qism 2, Tanta",30.802294,30.9990996,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Joy Gaming Cafe,en,Cafe,1.0,100.0,PRICE_LEVEL_MODERATE
56,ChIJ64q-9pX_YRQRTjmuyOw7i2A,"['tourist_attraction', 'point_of_interest', 'establishment']",,"95FQ+RW9, Mersa Matruh, Marsa Matrouh Governorate 5053292, Egypt",3.7,https://maps.google.com/?cid=6956719937569044814,,3.0,tourist_attraction,"95FQ+RW9, Mersa Matruh",31.3745314,27.1898441,,شاطئ ابن الأكابر احمد الامام,ar,Tourist Attraction,,,
57,ChIJDQtregDB9xQRsI1i-YVnmBk,"['museum', 'point_of_interest', 'establishment']",+20 12 20569358,"P6GQ+35W, Madinet Zefta, Zefta, Gharbia Governorate 6661106, Egypt",,https://maps.google.com/?cid=1844337872520514992,,,museum,"P6GQ+35W, Madinet Zefta, Zefta",30.7251882,31.2379378,,بيت التربو,ar,Museum,,,
58,ChIJ0axlGbp5WRQRC1XuJZdd1jw,"['restaurant', 'food', 'point_of_interest', 'establishment']",+20 10 69156330,"8V93+3JM, Qesm Al Fayoum, First Al Faiyum, Faiyum Governorate 2934246, Egypt",3.9,https://maps.google.com/?cid=4383794191049577739,,45.0,restaurant,"8V93+3JM, Qesm Al Fayoum, First Al Faiyum",29.3177212,30.854047,,قصر الشام,en,Restaurant,100.0,200.0,
59,ChIJXc_C_ysVSRQR9lZkRMdy5Yk,"['fine_dining_restaurant', 'ranch', 'farm', 'botanical_garden', 'park', 'restaurant', 'food', 'point_of_interest', 'establishment']",+20 10 09090849,"Al Bairat, Luxor, Luxor Governorate 1345173, Egypt",4.8,https://maps.google.com/?cid=9936474353034352374,,570.0,fine_dining_restaurant,"Al Bairat, Luxor",25.6983619,32.630563599999995,"['Monday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200910:00\u202fPM']",Nubian House,en,Fine Dining Restaurant,,,PRICE_LEVEL_INEXPENSIVE
60,ChIJO-vldlZZ-BQRv8im7hshHz8,"['seafood_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",+20 10 14757598,"41511, الاسماعيلية، محافظة الإسماعيلية 41511, Egypt",3.9,https://maps.google.com/?cid=4548390552519231679,https://m.facebook.com/AlOSTOOL.eg/,998.0,seafood_restaurant,"41511, Ismailia",30.5879045,32.267306,,Al Ostol seafood Restaurant,en,Seafood Restaurant,,,PRICE_LEVEL_MODERATE
61,ChIJbX7YEgBZ-BQR4SeC3IdRRDM,"['cafe', 'point_of_interest', 'food', 'establishment']",+20 12 01272825,"Reda, street, قسم ثان الاسماعيلية، محافظة الإسماعيلية 8363171, Egypt",4.6,https://maps.google.com/?cid=3694167238312601569,,18.0,cafe,"Reda, street",30.59658,32.2748555,"['Monday: 9:00\u202fAM\u2009–\u20092:38\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:38\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:38\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20092:38\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u20092:38\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u20092:38\u202fAM', 'Sunday: 9:00\u202fAM\u2009–\u20092:38\u202fAM']",Gusto Cafe,en,Cafe,1.0,100.0,
62,ChIJwYvv3ZV79xQRl67vrpKlZPg,"['restaurant', 'point_of_interest', 'food', 'establishment']",+20 10 30031828,"شارع التوحيد خلف المستشفى، العام، Sherbeen City, Shirbin, Dakahlia Governorate 7745308, Egypt",3.5,https://maps.google.com/?cid=17898612868495945367,https://www.facebook.com/pukka.cafe81/,15.0,restaurant,شارع التوحيد خلف المستشفى، العام,31.196322700000003,31.5194962,"['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 9:00\u202fAM\u2009–\u20092:00\u202fAM']",PUKKA,ar,Restaurant,,,
63,ChIJvahZgxytrBUR7Zw0RPCOq4k,"['tourist_attraction', 'point_of_interest', 'establishment']",,"3HQJ+68, Ras ِAlsheikh Hamid 49734, Saudi Arabia",4.0,https://maps.google.com/?cid=9920179766801243373,,1.0,tourist_attraction,"3HQJ+68, Ras ِAlsheikh Hamid",28.0880867,34.5808436,,Red Sea beach,en,Tourist Attraction,,,
64,ChIJ_12o_vQLRRQRYqLjEFsvzzo,"['fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",+20 10 99928945,"55QR+MGF، قسم ثان أسيوط، محافظة أسيوط 2090262, Egypt",4.0,https://maps.google.com/?cid=4237657842550809186,https://m.facebook.com/Basmatio.Assuit/?locale2=ar_AR,533.0,restaurant,"55QR+MGF, Asyut 2",27.1891934,31.1912814,"['Monday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u20092:00\u202fAM']",Basmatio Chicken Assiut,en,Restaurant,100.0,200.0,PRICE_LEVEL_MODERATE
65,ChIJ88wflz8LRRQRW_tsh-0cQM4,"['restaurant', 'food', 'point_of_interest', 'establishment']",+20 88 2375357,"شارع الكرنك حي غرب قسم اول Customers who discover your business on Google، quickly you respond. Responding to، can see how، Al Hamraa Ath Thaneyah, Asyut 1, Assiut Governorate 2073120, Egypt",4.5,https://maps.google.com/?cid=14861910576827530075,,45.0,restaurant,quickly you respond. Responding to، شارع الكرنك حي غرب قسم اول Customers who discover your business on Google، can see how,27.181757,31.1823938,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",مسمط بوحه,ar,Restaurant,1.0,100.0,
66,ChIJP21el90jWBQRM6XwCMSwXf4,"['restaurant', 'food', 'point_of_interest', 'establishment']",+20 11 24781019,"The NOX - Plot 341 to 345, Markaz El-Madina, التسعين الشمالي، قسم أول القاهرة الجديدة، محافظة القاهرة‬ 4740007, Egypt",4.6,https://maps.google.com/?cid=18329000414477854003,,269.0,restaurant,"The NOX - Plot 341 to 345, Markaz El-Madina, N Teseen St, New Cairo 1",30.028366100000003,31.4791436,"['Monday: 10:00\u202fAM\u2009–\u200911:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200911:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200911:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u200911:30\u202fPM']",Berro’s,en,Restaurant,,,
67,ChIJYd_aHsQVSRQRJJBTvfwQ07s,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",,"Kornish Al Nile, Luxor City, Luxor, Luxor Governorate 1362503, Egypt",4.6,https://maps.google.com/?cid=13534179982872645668,https://экскурсии-в-египте.рф/,7066.0,museum,"Kornish Al Nile, Luxor City, Luxor",25.7076132,32.6445491,"['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM']",Luxor Museum,en,Museum,,,
68,ChIJVVVVVeBAWBQRJ5BAfwNi9SI,"['french_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",+20 2 27394631,"16 Saray, الجزيرة، عمر الخيام، الزمالك، محافظة القاهرة‬ 11211, Egypt",4.3,https://maps.google.com/?cid=2519027333743022119,https://www.marriott.com/en-us/hotels/caieg-cairo-marriott-hotel-and-omar-khayyam-casino/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108,214.0,french_restaurant,"16 Saray, Al Gazira, Zamalek",30.0568133,31.2250428,"['Monday: 12:00\u2009–\u200911:00\u202fPM', 'Tuesday: 12:00\u2009–\u200911:00\u202fPM', 'Wednesday: 12:00\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u200911:00\u202fPM']",Saraya Gallery,en,French Restaurant,,,
69,ChIJV7QsQnPJ9xQRkBKnsT--ou4,"['cafe', 'food', 'point_of_interest', 'establishment']",,"1 Beat Almakdes, طنطا (قسم 2)، قسم ثان طنطا، محافظة الغربية 6632379, Egypt",3.8,https://maps.google.com/?cid=17195515508026708624,,453.0,cafe,"1 Beat Almakdes, Tanta Qism 2, Second Tanta",30.7929083,31.0089252,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Cafe,en,Cafe,1.0,100.0,PRICE_LEVEL_MODERATE
70,ChIJl67kHGad9xQRtbJ8NO2ozkA,"['fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",+20 10 02922686,"المهندس احمد الحسينى عيد، Mit Khamis WA Kafr Al Mougi, El Mansoura 1, Dakahlia Governorate 7650015, Egypt",4.3,https://maps.google.com/?cid=4669855600371086005,,195.0,fast_food_restaurant,"المهندس احمد الحسينى عيد, Mit Khamis WA Kafr Al Mougi, El Mansoura 1",31.0362678,31.3572989,,The Bun,en,Fast Food Restaurant,100.0,200.0,
71,ChIJQ3STRKTxSBQRuTnvRTsJY9A,"['tourist_attraction', 'point_of_interest', 'establishment']",,"M44C+26H, Al Wadi Al Gadid Desert, The New Valley Governorate 1016004, Egypt",1.0,https://maps.google.com/?cid=15015855732764391865,,6.0,tourist_attraction,"M44C+26H, Al Wadi Al Gadid Desert",25.6550574,32.1206056,,Westren desert way (upper Egypt),en,Tourist Attraction,,,
